Leaving Group,Count
C-[#14](-C)-C(-C)(-C)-C.C-[#14](-C)-C(-C)(-C)-C.C-c1:c:c:c(-S(-O)=O):c:c:1,1
C.Cl.N.O.N-C-C(-O)=O,1
C.C.O.[O&-].C-C-N-C-C,1
N.C-C-C-C-[#50](-C-C-C-C)-C-C-C-C,1
C-C(-O)-C-N.c:c:c,1
Br.C-[C&*&H1](-C-O)-O.c1:c:c:c:c:c:1,1
Br.C-C-c(:c):c(-C-C-O):c:c,1
C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1.F-C(-F)(-F)-S(-O)(=O)=O,1
C.O.[O&-].C-C-O.F-C(-F)(-F)-S(-O)(=O)=O.O-B(-O)-c.c:c:c:c,1
C.S.Br-c1:c:c:c:o:1,1
[N&+]=[N&-].c:c:c(-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1):c:c,1
C.O.O.c.C-C.C-O.c:c:c:c:n,1
C.Cl.C-O.C-O-C(-C)=O,1
C.C.Cl.O.O.C-C(-C)-C-O,1
C-C=O.C-C(-C)-C(-C)-C.C-C(-C)(-C)-N.C-C(-C)(-C)-O-C=O.C=O.O=S(-[O&-])-[O&-],1
F.C-C-O.C-[#14](-C)(-C)-C#C,1
C-C=O.O-[C&*&H1](-C=O)-[C&*&H1](-N-C(=O)-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
Cl.C-c1:c:c:c:c:c:1.C-C(-C)(-C)-C-N.F-C(-F)-F,1
C.O.[O&-].O=C(-[O&-])-C-c1:c:c:c:c:c:1-C-C(=O)-[O&-],1
s.C-C-C(-O)=O.c:c,1
I.C-C=O.C-C=O,1
C-C-O.C-c1:c(-C=O):c:c(-c2:c:c:c(-F):c:c:2):n:1-c1:c:c:c(-F):c:c:1,1
F-C(-F)(-F)-S(-O)(=O)=O.[N&+]=[N&-],1
C.Br-c1:c:c:c:c:c:1-C.C-O-C.C-C(-C)-c1:c:n:n(-c2:c(-Cl):c:c:c:c:2-Cl):c:1-C,1
C.O.C-O-c1:c:c:c(-P2-S-P(=S)(-c3:c:c:c(-O-C):c:c:3)-S-2):c:c:1.c1:c:c:c:c:c:1,1
C.Br-c:c(-C-O):c:c:c.c:c:c:c,1
O.C-C-N-C1-C-C-N(-C-c2:c:c:c:c:c:2)-C-C-1,1
Br.C.O.O.O.O.O,1
C.C.O.C-C-N(-C-C-C(-O)=O)-C-C.C-C(-C)-C,1
I.[O&-].C-O.C-O.C-C-O-C=O.C-C1(-C)-O-B-O-C-1(-C)-C,1
Br.C-O.O=C-c1:c:c:c:c:c:1,1
O.O.C-C-N-C(=O)-O-C-c1:c:c:c:c:c:1,1
N.C-O.C-c(:c):c:c:c-C(-O)=O,1
C-C-O-C=O.C-N-c,1
O.O.C-C-C(-C)(-C)-C.c:c:c,1
C-O.C-C-N-C.C-C(-C)-[#14](-C(-C)-C)-C(-C)-C,1
C-C-C-C-O-C(=O)-C1-C-C-1-c1:c:c:c:s:1,1
C.Br-c:c:c:c-C=C.C-C,1
N.C-[#14](-C)-C.C-[#14](-C)(-C)-O,1
O.C-O-C.C-[#14](-C)-C,1
O.C-C(-C)(-C)-N-c1:c:c(-C(=O)-[O&-]):n:c(-Cl):n:1.O-B(-O)-c(:c):c:c:c,1
N.C-C-C-N.c1:c:n:c:n:1,1
C.O.C-C-C.C-C-C-C-[N&+](-C-C-C-C)-C-C-C-C.C-C-[#14](-C)(-C)-C.Cl-C=O,1
C-C.c:c:c:n:c,1
C.O.F-c1:n:c:n:c(-F):n:1,1
Cl.C-O-c1:c:c:c(-C):c:c:1.C-O-c1:c:c:c(-C):c:c:1.C-C(-C)(-C)-O-C=O.C-C1(-C)-O-B-O-C-1(-C)-C,1
C-O-[#14](-C)(-C)-C(-C)(-C)-C.C=C,1
C.C.C.C-C.C-C-C.O=[#25](=O)-[O&-],1
C-C-C-C-C-C-[C&*&H1]-C.O=C(-[O&-])-c1:c:c:c:c:c:1.O=C(-O-c1:c:c:c:c(-[N&+](=O)-[O&-]):c:1)-c1:c:c:c:c:c:1,1
C.s.C-C-C-C-O,1
[O&-].C-N-C.C-O-C-C-c:c:c(-[N&+](=O)-[O&-]):c,1
Br-c:c:n:c.c:n,1
C.C-C.C-C.C-N-C.C-N(-C)-C=[N&+](-C)-C.c1:c:n:c2:n:n:n:c:2:c:1,1
O.C-S.C-O-C(-N)=O,1
O.O.O.O.C-C(-C)(-C)-O-C=O.n:n:c1:c:c:c:c:c:1,1
[O&-].C-C-N-C-C.Cl-C-C-Cl,1
Br.C.C.Cl.O.O.[O&-].[O&-].Cl-c(:n):n.O=[N&+]-[O&-],1
C-C-N(-C-C-C-S(-O)(=O)=O)-C-C,1
O=S(=O)-C-C1-C-C-1,1
Cl.C-C.C-C-C.C-C-C.N-O,1
n.O-c1:c:n:c:c:c:1-C=O,1
C-C-C(=O)-C-C-C1=C(-C(=O)-O-C(-C)(-C)-C)-N2-C(=O)-[C&*&H1](-N-C(=O)-C-c3:c:c:c:s:3)-[C&*&H1]-2-S-C-1,1
Cl.C-C.C-C.Cl-c(:c):n:c,1
Br.I.O-B-O.O-B-O,1
O.C-C=O.C-O-P(=O)-O-C,1
Cl.Cl.C-C.N#C-c.c:c:c:c:n,1
O.C-C-O-C.O-C-O,1
C-C-O.C-C(-C)(-C)-O,1
O.O.[O&-].[O&-].Br-C.C-N-C,1
C-C1(-C)-C-C(-O)-C-C(-C)(-C)-N-1,1
F-C(-F)(-F)-S(=O)(=O)-O-O,1
C.O.C-C(-C)-C.C-N(-C)-C,1
I.Cl-c1:c:c:c(-c:c):c:c:1.O-c:c(-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1):c:c:c.c:c:c:c-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
O.C-O.C-O.C-C-C-C-O.C1-C-N2-C-C-C-1-[C&*&H1]-C-2,1
C.Cl.N.c:c:c:c:c,1
O=C-O-C-c1:c:c:c:c:c:1.O=[#24](-[O&-])-O-[#24](=O)(=O)-[O&-],1
C.C.C.C.C-c1:c:c:c(-O):c(-C(-C)(-C)-C):c:1.Cl-c1:c:c:c:c(-C-O-O):c:1,1
F-C(-C-N-C-c1:c:c:c:c:c:1)=C1-C-C-C-C-C-1.[N&+]=[N&-],1
O.C-O-C(=O)/C=C.C-C(=O)-c1:c:c:c:c:c:1-O.C-C(-C)(-C)-O,1
C-S(-C)(=O)=O.[n&H1]1:c:c:c2:c:c:c:c:c:1:2,1
Br.C.C-c(:n):c:c,1
C.C.Cl.O.C-C-N-C(-C)-C.C-S(=O)=O,1
C.O.[O&-].C-S.C-S=O,1
C.N.O.O.[#11],1
F.F.C1-C-C-N-C-C-1,1
C-C.C-c1:c:c:c(-c2:c:c:c:c:c:2):c:c:1,1
Br.Br.C.C.O.[O&-].[O&-].C-C1(-C)-O-B(-B-O)-O-C-1(-C)-C,1
C-O-C.O-c1:c:c:c:c:c:1,1
O.Br-c1:c:c:c(-N-c2:c(-F):c:c(:c:c:2-C(=O)-O-C):n(-C-C2-C-C-C-C-O-2):c):c(-Cl):c:1.C-C-O,1
F.C-C-C-C-C-N(-C)-C,1
O-C-C-O.O-c1:c:c(-C2-C-C-C-C-C-2):n:c2:c:c:n:n:1:2,1
C.O.O.c.C-N-c1:c:c(-n(:c:c):c(=O):c):c:c:c:1-N.C-N(-C)-C.C-N(-C)-C(-O-n:n)=[N&+](-C)-C,1
Br-C-C-C-C.C-C,1
C.C.C.O.C-C.C-O-S(-O)(=O)=O,1
C-C=O.C-C(-O)=O.O-C-c1:c:c:c(-C(-O)=O):c:c:1,1
Cl.Cl.Cl.Cl.N.O.s,1
C.O.O.O.[#3].[O&-].C-C-C.C-C(-C)-C,1
Br.C.C.C-C(-C)-O-B-C1-C-C-1,1
C.Cl.O.O.O.C-O.C-C-N-C-C.c:c:c,1
C.O.O-c1:c:c:c:c(-[N&+](=O)-[O&-]):c:1,1
O.Br-N-C(=O)-C-C,1
O.O.C-C.C-C-O.O=S(=O)-c1:c:c:c:c:c:1,1
Cl.C-C(-O-B-[O&-])-C(-C)(-C)-C,1
C-C-C-C-C(-C-C)(-C-O)-C-O.C-C(-C)(-C)-c1:c:c:c(-C(-c2:c:c:c(-C(-C)(-C)-C):c:c:2-C(-C)(-C)-C)-C(-C-O)(-C-O)-C-O):c(-C(-C)(-C)-C):c:1,1
O.O.O.[O&-].c:c:c:c:c:n:n,1
Br.Br-c:c.C-C-C-C-C-N-C=O.O-C-O,1
Br.C-C(-C)-O.C-C(-C)-O.C-C(-C)-O-O,1
I.F-c1:c:c:c:c(-O-C-C-C-C-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-F):c:1-F,1
O-B(-O)-c(:c):c:c.c:c,1
Br.O-C-C-C-c1:n:[n&H1]:c:c:1-c1:n:c2:c:c:c:c:c:2:s:1,1
C.C.C.Cl.N.O.Cl-C=O.O-C=O,1
Br.C-C-C-C-C.C-C(-C)-c1:c:c(-S(=O)(=O)-[O&-]):c:c(-C(-C)-C):c:1-c1:c:c:c:c:c:1-P-C1-C-C-C-C-C-1,1
Cl.Cl.C-C(-C)-C.Cl-c(:c:c):c:c.O-C1-C-N-C-1,1
F-C(-F)-F.F-c1:c:c:c:n:c:1,1
Br.O.C-C-C.C-C-C,1
O.C-c1:c:[n&H1]:c2:c:1-C1(-C-C-1)-C=C-C-2=O,1
C-C-C-C-C.C-C-C-C-C-C-C(-O)=O.N-C1-C-C-C-C-C-1.S-C(-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
O.Cl-c1:c:c:c:c:c:1-C-O-C-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-F,1
Br.O-S(=O)=O.C1-C-C-N-C-1,1
Cl-O-C=O,1
C-O-C(=O)-c1:c:c:c(:s):c(:c):n:1,1
Br-C-C#C-C,1
Cl.Cl.C-O.C-[#14](-C)-C,1
N.O.C-C.C-O.c:c:n,1
Cl.Cl-C-C(-Cl)=C-N(-c1:c:c:c:c:c:1)-N,1
O.C-C-C-C-c1:n:c(-Cl):c:n:1-C-c1:c:c:c(-c2:c:c:c:c:c:2-c2:n:n:n:n:2-C(-c2:c:c:c:c:c:2)(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1.C-C-[C&*&H1](-C-O-[N&+](=O)-[O&-])-O-[N&+](=O)-[O&-],1
C-C-O-C1-O-C(=O)-C-C-1-N-S(=O)(=O)-c1:c:c:c(-N-C(-C)=O):c:c:1,1
C-C-N.C-C(-C)(-C)-O,1
Br.N.O.O.[O&-].C-C-O.C-O-c.C-c:c,1
O-C(-C-C(-O)=O)-C(-O)=O,1
s.C-C.O-C(=O)-C-C(=O)-O-c:c,1
C-C1(-C)-O-B-O-C-1(-C)-C.[n&H1]1:n:c:c2:c:c:c:c:c:1:2,1
C.C.O.C-O-C=O.C-C(-C)(-C)-O-C=O,1
O.C-[#14&H1]-C.C-C(-C)-C.O-C1-C-C-C-C-C-C-C-C-C-1,1
O.O.C-C-C-C-[C&*&H1]-N,1
C.C.C.Cl.Cl.Cl.Cl,1
C-N.F-c1:c:c:c:c(-F):c:1-C-n1:c:n:c2:c:n:c:n:c:2:1,1
C-C-N-C-C.C-N-C=O.I-c:c:c,1
Br.O.[O&-].C-O.C-C(-C)(-c:c:c:c:c-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1)-c1:c:c:c:c(-P(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:1,1
C-O-C-C-[#14](-C)(-C)-C.C-O-C-C-[#14](-C)(-C)-C.N-C-C(-O)=O.N#C-C-C1-C-C-C(-c:n:c2:n:n:c:c:2-c2:c:n:c3:c:c:c:c:c:3:c:2)-C-1,1
Cl.Cl.N.C-C.C-C.N#C-C1(-c(:c):c)-C-C-C-1,1
Cl.O.[O&-].[O&-].C-C.C-O-C,1
I.C-C-C-C-C-C-C(-F)(-F)-C(-F)(-F)-F,1
C.Cl.C-C-N-C-C.C-C(-C)(-C)-O-C=O,1
O.O.O.C-O.Cl-C-C-C-O,1
O.C-C(-C)-C.C-C(-C)(-C)-O.F-c1:c:c(-F):c:c(-[C&*&H1]2-C-C-C-C(=O)-N-2):c:1,1
O.O.C-C-C.F-c1:c:c:c:c:c:1.O-C=O,1
C.C.C-O-C(-O)-C-N,1
[#3].Br-c1:c:c:c:c:c:1.C-C-C.C=O,1
O.O.[O&-].C-C.N-O-c1:c:c:c(-[N&+](=O)-[O&-]):c:c:1,1
O.C-C-C-C-C-C-C-C-C-c1:c:c(-C):c(-O):c(-C):c:1,1
C.C.C.C-C(-C)(-C)-N-C(=O)-C(-C)(-C)-N-O,1
C-[#14](-C)-C(-C)(-C)-C.O=C-[O&-],1
F.C-N-C(=O)-c1:c:c:c:c:c:1-N-c1:n:c(-Cl):n:c:c:1-C(-F)-F,1
O.C-C-C-C.C-O-P(=O)-O-C,1
O.O.O-C(=O)-c(:c):c:c.O-C(=O)-c1:c:c:c:c:c:1,1
C-c1:c:c:c:c:c:1.N-C-C-C-C(-O)=O.O=C-N-C-C-C(=O)-O-C-c1:c:c:c:c:c:1,1
O.O.[O&-].Br-C-C-O-c1:c:c:c:c(-C(=O)-N-N(-C(-C)-C)-C(=O)/C=C):c:1.C-C(-C)(-C)-O.c:c:c:c,1
Cl-[#12].C1-C-C-C-C-C-1,1
C-N-C1(-c2:c:c:c:c:c:2)-C-C-C(=O)-C-C-1,1
O.O.O.C-C.C-C.O=[N&+](-[O&-])-c(:s):n:c.c:c:c,1
C.O.O.C-C(-C)(-C)-O-C=O.C=O,1
C-C(-C)-N.N-[C&*&H1]1-C-C-[C&*&H1](-C-O)-C-C-1,1
C-C.C-O-c1:n:c2:c(-N):n:c(-O):n:c:2:n:1-C-C-C-C-C-Cl,1
C.O.O=S(=O)(-N=[N&+]=[N&-])-c(:c:c):c:c,1
N.S.c,1
O.[n&H1].C-C-O.C-C-O-C(=O)-N=N.c:c:c:c.P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
O.C-C-N=C=N-C-C-C-N-C.C-c1:c:c:c(-Cl):c:c:1.O-n:n:n,1
Br.Cl.C-C.C-C.C-C,1
N.O.O.O.O.O.O.O.[O&-].C-S.C-C-C-C-C(-O)=O,1
O.[O&-].C-O.C-O.C-O.C-O,1
C.C-C-c1:c:c:c:s:1,1
O.C-C(-C)(-C)-O-C(=O)-N1-C-C-[C&*&H1]-C-1,1
C.c.C-C.C-C.C-C-C-C.Cl-C(-O)=O,1
C-[C&*&H1](-C-[C&*&H1](-O)-[C&*&H1](-N)-C-c1:c:c:c:c:c:1)-C(=O)-N-C-C-C(-C)(-C)-C,1
Cl.Cl.C-C.Cl-C(-Cl)(-Cl)-O-C=O.c:c:c:n,1
O.C-C(-C)(-C)-O-C(=O)-N1-C-C-C2(-C)-C(-C-1)-O-c1:c:c:c:c:c:1-2,1
C-N-C.Cl-S(=O)=O,1
C.C.C.O.[O&-].O-S(=O)=O,1
[n&H1].C-C(-C)(-C)-O-C(=O)-N1-C-C-C(-c2:c:n(-c3:c:c:c(-F):c:c:3):c3:c:c:c:c:c:2:3)-C-C-1,1
C-[C&*&H1](-N)-C-c1:c:c:c:c:c:1.O-S(=O)=O.O=C-N-C-c1:c:c:c:c:c:1,1
C-N-C.C-N-C.O-C=O,1
Br.O.O.[O&-].[O&-].C-C-O.C-C1(-C)-O-B(-c(:c):c)-O-C-1(-C)-C,1
O.C-C-C-C-C-C-c1:c:c:c:c(/C=C\c2:c:c:c:c:c:2):c:1,1
C-C.C-S.C-S=O,1
C-[C&*&H1]-O.C-C(-O)=O.C-[#14](-C)-C,1
F.O.C-O-c1:c:c:c(-P2-S-P(=S)(-c3:c:c:c(-O-C):c:c:3)-S-2):c:c:1,1
Cl.O=S1-C-C-C-C-1,1
Cl.O.[O&-].C-C(=O)-c1:c:c:c:c(:n):c:1,1
C.C.N.O.C-N(-C)-C,1
Cl.O.O.C-C-C-C-C-C-C-S.O-O.O=S-[O&-],1
C-C-O-C=O.C-C=O.C-N-C,1
C-C.C-C-C.C-O-c1:n:c:c:c:c:1-c1:n:c2:c:c(-F):c(-F):c:c:2:n:1-C-c1:c:c:c(-C-C-C(-O)=O):c:c:1.Cl-c1:c:c:c:c:c:1,1
O.C-C-C1(-C-C-O-c2:c:c:n:c(-C):c:2-C)-O-C-C2(-C-O-1)-O-C-C-O-2.O-C-C-C1-O-C-C2(-C-O-1)-O-C-C-O-2,1
C.C.C-O-C(=O)-C-n1:c(-C):c(-S-c2:c:c:c(-Cl):c:c:2):c2:c:c:c:c:c:2:1,1
C.O.C-C-O-C-C.C-C(-C)-C.C-N(-C)-[P&+](-O)(-N(-C)-C)-N(-C)-C.N-C-[C&*&H1]1-C-C-C-N-C-1.c:n:n,1
Br.N.O.O=C-[O&-].c:c,1
C.C-C.C-C.C-C.C-C-O.C=N,1
Cl.Cl.Cl.Cl-C-C(-Cl)=N-C=C(-Cl)-Cl,1
C.O.C-C.N-C=O,1
C.C.O=c(:[n&H1]):o,1
O.N#C-c.c:c:c:c:n,1
C-C-C-C.C-C(-O)-c1:c:c:c(-C-C-C2-C-C(-O)=C(-C-c3:n:c4:n:c(-C):c:c(-C):n:4:n:3)-C(=O)-O-2):c:c:1-F.S-c1:c:c:c:c:n:1,1
C.C.Cl.Cl.c-c1:c:c:c:c:c:1-P(-C1-C-C-C-C-C-1)-C1-C-C-C-C-C-1,1
C.C.C-O.C-C(-C)(-C#N)-N=N.C#N,1
Br.F.C-C(-C)=C.C#N.F-C(-F)-C(-O)=O.c:c,1
Br.O-B1-C2-C-C-C-C-1-C-C-C-2,1
C-C-[#3].C-S(=O)=O.C-C(-C)(-O)-C-c1:c:c(-F):c:c(-F):c:1,1
N.O.O=C-n1:c:c:n:c:1.c:n:c,1
C.C.Cl.F.O.O.Cl-C=O,1
Br.Br-c1:c:n:c(-C):n:c:1.C-C1(-C)-O-B-O-C-1(-C)-C,1
O.C-C-C.C-C(-C)-N=C.C-c1:c(-C):c(-S(=O)=O):c(-C):c2:c:1-O-C(-C)(-C)-C-C-2.O-n:n.O=C-O-C-C1-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2-1.c:c:c:c,1
O.C-C=O.O-C-[O&-],1
C.O-C(=O)-C-O-c1:c:c:c(-S):c2:c:1-C-C-C-C-2,1
C-O-c1:c:c:c2:c:c:c:c:c:2:c:1,1
N.C-N-C-C-c(:c):c:c:c(-Cl):c:c.c:c:c:c,1
O.C-S(=O)=O.C1-C-C-O-C-C-1.C1-C-C-O-C-C-1,1
O.O.C-C-C-C-C.C-O-c:c:c,1
O.C-c1:c:c:c2:c:c:c:c:c:2:n:1.C-C(-C)(-C)-O-C=O,1
O.O-C(=O)-c:n:c(-C-C1(-c2:c:c:c:c3:c:c:c:c:c:2:3)-C-C-C-C-1):n.c:c:c:c:c,1
O.C-C=O.N-c1:c:c:c:c:c:1.c:c.c1:c:c:c:c:c:1,1
N=C=O.N=C=O,1
C.C.C.C-O-C(=O)-c1:n:c:s:c:1-C-N-c1:c:c:c:c(-c2:c:c(-N-c3:[n&H1]:n:c(-C4-C-C-4):c:3):c(=O):n(-C):c:2):c:1-C-O-[#14](-C)(-C)-C(-C)(-C)-C,1
C.C.O.C-C-O.C-C-C-C-N,1
C-C(-C)-S.C-C1(-C)-S-[C&*&H1]2-N(-C-[C&*&H1]-2-N-C(=O)-C(-C(-O)=O)-c2:c:c:c:c:c:2)-[C&*&H1]-1-C(-O)=O,1
Br.C-C-C.C-N(-C)-C,1
O.C-C-[N&+](-C)(-[O&-])-C-C.C=C.c:c,1
C.O.O.C-C.C-C1=C-C-C-C-C-1,1
F.c.C-O-c(:c):c(-C(=O)-C#C-c1:c:c:c:c:c:1):c:c,1
Br.C.O.[n&H1].C-C(-C)-C,1
C.C-c1:c:c:c(-C(-C-C(-O)=O)-N-C(=O)-N-c(:c:c):c:c):c:c:1.c1:c:c:c:c:c:1,1
C.Cl.O.C-O-c1:c:c:c(-C(=O)-c2:c:c:c:c:c:2):c:c:1,1
Br.F-C(-F)(-F)-c1:c:c:c:c:n:1,1
C.C-N.C-O-c1:c:c:c:c:c:1-O,1
Cl.Cl-C-O,1
C.C.O=S(=O)(-N-S(=O)(=O)-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
c:n.c:c:c:c:c:c:n,1
C.C-O-C(-C)(-C)-C,1
C.C.Cl.O.C-C-C1(-O)-C-C2-C-C-C-1-C-2,1
C-O-C-C-O.c1:c:n:c:n:1.c1:c:n:c:n:1,1
Br.N-[C&*&H1]-C(-O)=O.c:c1:c:c:c:c:c:1,1
O.O.I-c1:c:c:c:c(-C(-O)=O):c:1,1
C-C-[#14](-C)(-C)-C.C-O-C-C-[#14](-C)(-C)-C.C-n1:n:c:c(-C#N):c:1-N-c1:c:c:n:c:c:1,1
Cl.O.F-C(-F)-C(-F)(-F)-C-O-c(:c:c):c:c.c:c:c:c.c:c:c:n.c1:c:c:c:c:c:1,1
C.F.F.F.O.O.C-O-c:n:c(-O-C):n:c-[N&+]1(-C)-C-C-O-C-C-1.N-C=O,1
Cl.C-C-C.F-C(-F)-F,1
C-[C&*&H1](-N-C(=O)-O-C(-C)(-C)-C)-C(-O)=O,1
F.C-C1(-C)-O-B(-c:c:c:c(-N):c)-O-C-1(-C)-C,1
c.Cl-C(-O)=O,1
Br.I.C-c(:c):c:c:[n&H1]:c(-C(-O)=O):c:c=O,1
Cl.N.O.c:c:c:c:c,1
N-c1:c:c:c:c:c:1-S(=O)(=O)-c1:c:c:c:c:c:1,1
C.C-C-C-[#13&H1]-C-C(-C)-C.C-N1-C-C-c:c-1.C-c1:c:c:c:c:c:1,1
C.O.C-C-O.C-C-O-C(=O)-C-C-C-O-c1:c:c:c:c(-C-C-C-C-C-C-O-c2:c:c(-C(-O)=O):c:c(-c3:c:c:s:c:3):c:2):c:1,1
O.C-O.C-O-c:c:c:c.Cl-C=O,1
N#C-C1-C-C-1,1
O.O.C-S=O.C-C(-O)=O.O-C=O,1
O.C-C-O.C-C-C-N.C#C,1
O.O.O.C-C=O.c1:c:c:c:c:c:1.c1:c:c:c:c:c:1,1
C.C.C-C-[N&+](-C)-[O&-].O=S(=S)-[O&-],1
O.C-O-O.C-C(-C)-N(-C)-C(-C)-C,1
O.O.C-O.C-S,1
O.N-[C&*&H1]-C(-O)=O,1
C-c1:n:c(-N):n:c2:c:1-C(=O)-C-C(-c1:c:c:c:c:c:1-c1:c:c:c:c:c:1)-C-2,1
[#3].C-C(-C)-C-C-c1:c:n:c:c(-C):c:1,1
O.c.C-C.C-C-C.C-C-C.C-N(-C)-C(-O-n:n)=[N&+](-C)-C,1
Br.C.C-C.C-C.C-N,1
O.C-C-O.O=S(-[O&-])-[O&-],1
O.[#3].C-C(-C)(-C)-O,1
N.C-C-O-C.O-S(=O)-[O&-],1
C.C.O.O.[O&-].C-N(-C)-C,1
N.Br-[P&+](-N-C)(-N1-C-C-C-C-1)-N1-C-C-C-C-1.C-C-C.C-O-c1:c:c:c(-C(-C(-C)-C)-C(-N)=O):c:c:1.C-C(-C)(-C)-O-C=O.F-C(-F)-F.O-C=O.O-C(=O)-C-C(-C-C(=O)-O-C-c1:c:c:c:c:c:1)-C(=O)-N-c1:c:c:c:c:c:1.c1:c:c:c:c:c:1,1
C.C.C.N-c:c,1
C.O.C-C(=O)-O-I1(-O)(-O-C(-C)=O)-O-C(=O)-c2:c:c:c:c:c:2-1,1
C.C.C.Cl.N.O.O.n.c:c:n:c,1
C.C.C.C.Cl-O,1
C.C.Br-c(:c:n):c(-C):c,1
Cl.C-C(-O)=O.Cl-S-Cl.c:c:c:n,1
C-C(-C)(-C)-O-C=O.C-C(-C)(-C)-O-C(=O)-N-C-C(-N)-c:c,1
N-[C&*&H1](-C-O)-C-c1:c:c:c:c:c:1.O-S(=O)=O,1
C-C-C-c(:c-C-N):c:c(-C):[n&H1],1
O.C-O-C(=O)-c(:c):c:c(-O):c,1
C-C-C(-C-C-N-C(=O)-O-C-C(-N)=O)-C-C.F-C(-F)(-F)-c(:c):c:c:c,1
Br.C-C-C.Cl-[#12].Cl-[#12],1
Cl.N-c1:c:c:c:n:c:1,1
Br.Cl.Cl.C-C.C-C.c:c:c:c,1
C-O.C-C-C.C-C-C-C-[#50](-C-C-C-C)-C(=C)-O-C-C,1
Cl-c1:c:c(-Cl):c:c(-N-C(-C2-C-O-C-2)-C(=O)-N-[C&*&H1]2-C-C-C-N(-c(:n):c3:c:c:[n&H1]:c:3:n)-C-2):c:1,1
O.C-c1:c:c:c:c:c:1.c:c:c:c:c.n:c:c:s,1
Br-c1:c:c:c:c:c:1.C-C-O-C=O,1
O.C-C.C-C-O-C(=O)-c1:c:c(-N-[C&*&H1]2-C-C-[C&*&H1](-N-C(=O)-O-C(-C)(-C)-C)-C-C-2):n:c(-Cl):n:1.C-C(-C)(-C)-O-C=O.O-B(-O)-c(:c):c:c:c,1
O.O.O.O.O.O.O.O.C=C,1
O.O.C-N(-C)-C(-O)=[N&+](-C)-C.C#N,1
C-C-C-C-C-N-C(=O)-O-C-[C&*&H1]1-C-C-C(=O)-N-1,1
C-O.F-c1:c:c:c:c(-F):c:1-F.c:n,1
Cl.C-C=O.N-c1:c:c:c:c:c:1,1
Cl.Cl.O.O.C-C-C-C-C-C-C-C-C-C-C(-O)=O.C-C-C-C-C-C-C(-Cl)=O,1
c.C-C.C-C-C-C(-N-c1:c:n:c:n:c:1)-c1:c:c:c(-C(=O)-N-C-C-C(-O)=O):c:c:1.O-B-O,1
[#3].C-O.C-C-O,1
Cl.Cl.O.O.O.C-C(=O)-O-[B&H1&-](-O)-O-C(-C)=O.O=C-c(:c:c):c:c,1
C.N.O.c.C-O.C-C-O-C=O.N-c1:c:c:c:c:c:1-C(-c1:c:c:c:c:c:1)=N.c:[n&H1]:n.n:n-c1:c:c:c:c:n:1,1
Br.C.O.C-C-O.C-C1(-C)-O-B-O-C-1(-C)-C,1
Br.O.C-c1:c:c:c(-F):c(-O):c:1,1
C.O.C-C-O-[#14](-C-C-C-O-C-C=C)(-O-C-C)-O-C-C,1
C.O=C1-C-C-C(=O)-N-1.c:n,1
Br.O.C-c1:c:c:c:c:c:1.O-c:c:c,1
O-C-C-C-c:c:c-C-c1:c:c:c:c:c:1.n:o,1
F.F.C-Cl,1
N.O.N-c1:c:c:c:c:c:1,1
C.C-C=O.C-S(-O)(=O)=O.C1-C-C-O-C-C-1,1
Cl.Cl.Cl.Cl.c.C-C-O,1
C.O.[#3].C-C-O.n:c:s,1
N.C-O-C=O.N-c1:c:c:c:c:c:1.c:s.c:c:c:c1:c:c:c:c:c:1,1
C-C.C-[C&*&H1](-N)-C(-O)=O,1
Br.I.C-c(:o):c-C-C-O.C-C1(-C)-O-B-O-C-1(-C)-C.C-S(-O)(=O)=O.c:c,1
C.[O&-]-C-[O&-].c:c:c:c,1
O.C-O.O=S(-[O&-])-[O&-],1
C.C.C.C.O.O.O.C-C-C-C-C-C-C.C-C-C(-C)-C-C-C=C(-C)-C,1
C-S.C-C(-C)-C.F-C(-F)(-F)-C-O,1
O.N#C-C=C(-O)-C(-O)=O,1
C.Cl.C-C.C-C(-C)-C.O-C(=O)-c:c:n,1
Cl-c1:c:c:c(-S(=O)=O):c:c:1.F-c(:c):c.F-c1:c:c:c(-C2-C-C(=O)-C-C-N-2):c:c:1,1
[P&H3&+].c.C-C(-C)-C.c:c.c1:c:c:c:c:c:1,1
Cl.O.C-C-O.C-N(-C)-C,1
O.O.O.O.C-C(=O)-O,1
O.[O&-].[O&-].O-C=O,1
